-89,0,0,-67,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,0,0,0,-67,0,0,0,0,0,0,0,0,
-83,0,0,-66,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,
-86,0,0,-61,0,0,0,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,
-92,0,0,-61,0,0,0,0,0,0,0,0,0,0,-91,0,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,
-90,0,0,-56,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,
-90,0,0,-63,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,
-90,0,0,-59,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,
-89,0,0,-59,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,
