-92,0,0,0,0,-89,0,0,0,0,0,0,0,0,-94,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,
-90,0,0,0,0,-89,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,
-90,0,0,0,0,-89,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-87,0,0,0,
-90,0,0,0,0,-93,0,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,
-87,0,0,0,0,-89,0,0,0,0,0,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,0,-89,0,0,0,
-82,0,0,0,0,-89,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-90,0,0,0,
-74,0,0,0,0,-85,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,
-81,0,0,0,0,-81,0,0,0,0,0,0,0,0,-81,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,
-82,0,0,0,0,-84,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,
